what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1329617464857
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1329617464857
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1329617464857
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1329617464857
stopped,bundle,org.jboss.tools.ws.ui,1.2.2.v20111104-1555-H35-M4,"org.jboss.tools.ws.ui",1329617464857
stopped,bundle,org.jboss.tools.ws.creation.core,1.2.2.v20111104-1555-H35-M4,"org.jboss.tools.ws.creation.core",1329617464857
stopped,bundle,org.jboss.tools.ws.core,1.2.2.v20111104-1555-H35-M4,"org.jboss.tools.ws.core",1329617464857
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.401.v201108240414,"org.eclipse.jst.ws.consumption.ui",1329617464857
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1329617464857
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1329617464857
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1329617464857
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1329617464857
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1329617464857
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1329617464857
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1329617464857
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1329617464857
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1329617464857
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.601.v201108230319,"org.eclipse.jst.ws.consumption",1329617464857
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1329617464857
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1329617464857
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1329617464857
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1329617464857
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1329617464857
stopped,bundle,org.eclipse.birt.report.debug.ui,3.7.1.v20110905,"org.eclipse.birt.report.debug.ui",1329617464858
stopped,bundle,org.eclipse.birt.report.designer.ui.preview.web,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.preview.web",1329617464858
stopped,bundle,org.eclipse.birt.report.viewer,3.7.1.v20110905,"org.eclipse.birt.report.viewer",1329617464858
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1329617464858
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1329617464858
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.postgresql.ui",1329617464859
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sqlite.ui",1329617464859
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.0.0.v201104270001,"org.eclipse.jpt.jpa.eclipselink.ui",1329617464859
stopped,bundle,org.jboss.tools.hibernate.jpt.ui,3.4.0.v20111022-0922-H35-M4,"org.jboss.tools.hibernate.jpt.ui",1329617464859
stopped,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1329617464868
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v201108120600,"org.eclipse.datatools.enablement.hsqldb.ui",1329617464868
stopped,bundle,org.jboss.tools.maven.seam,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.seam",1329617464868
stopped,bundle,org.jboss.tools.seam.ui,3.3.0.v20111020-1412-H45-M4,"org.jboss.tools.seam.ui",1329617464868
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v201004070709,"org.eclipse.datatools.connectivity.db.generic.ui",1329617464868
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb.ui,3.7.1.v20110905,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb.ui",1329617464868
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.3.v201007080903,"org.eclipse.datatools.connectivity.apache.derby.ui",1329617464868
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1329617464869
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111150,"org.eclipse.datatools.enablement.sybase.asa.ui",1329617464869
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1329617464869
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090458,"org.eclipse.datatools.enablement.sybase.ui",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.2.1.v201010270945,"org.eclipse.datatools.sqltools.data.ui",1329617464869
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v201009280455,"org.eclipse.datatools.connectivity.sqm.server.ui",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.1.v201002270530,"org.eclipse.datatools.sqltools.ddlgen.ui",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic.ui",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.0.1.v201004060545,"org.eclipse.datatools.sqltools.routineeditor.ui",1329617464869
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui,3.7.1.v20110905,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.3.v201009131745,"org.eclipse.datatools.sqltools.sqlbuilder",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.debugger.core",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1329617464869
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.tabledataeditor",1329617464869
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.0.v201002281800,"org.eclipse.datatools.connectivity.sqm.core.ui",1329617464869
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1329617464869
stopped,bundle,org.jboss.tools.central,1.0.0.v20111027-1746-H8-M4,"org.jboss.tools.central",1329617464873
stopped,bundle,org.jboss.tools.maven.project.examples,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.project.examples",1329617464873
stopped,bundle,org.jboss.tools.project.examples.cheatsheet,1.2.1.v20111103-2106-H32-M4,"org.jboss.tools.project.examples.cheatsheet",1329617464873
stopped,bundle,org.jboss.tools.runtime,1.3.0.v20111021-1903-H36-M4,"org.jboss.tools.runtime",1329617464873
stopped,bundle,org.jboss.tools.runtime.ui,1.3.0.v20111021-1903-H36-M4,"org.jboss.tools.runtime.ui",1329617464876
stopped,bundle,org.jboss.tools.project.examples,1.2.1.v20111103-2106-H32-M4,"org.jboss.tools.project.examples",1329617464881
stopped,bundle,org.jboss.tools.runtime.seam.detector,1.3.0.v20111021-1903-H36-M4,"org.jboss.tools.runtime.seam.detector",1329617464881
stopped,bundle,org.jboss.tools.seam.text.ext,3.3.0.v20111020-1412-H45-M4,"org.jboss.tools.seam.text.ext",1329617464881
stopped,bundle,org.jboss.tools.seam.core,3.3.0.v20111020-1412-H45-M4,"org.jboss.tools.seam.core",1329617464881
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.ui.dse",1329617464881
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1329617464881
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1329617464881
stopped,bundle,org.hibernate.eclipse.jdt.apt.ui,3.4.0.v20111022-0922-H35-M4,"org.hibernate.eclipse.jdt.apt.ui",1329617464881
stopped,bundle,org.hibernate.eclipse.jdt.ui,3.4.0.v20111022-0922-H35-M4,"org.hibernate.eclipse.jdt.ui",1329617464881
stopped,bundle,org.hibernate.eclipse.mapper,3.4.0.v20111022-0922-H35-M4,"org.hibernate.eclipse.mapper",1329617464881
stopped,bundle,org.jboss.tools.birt.oda.ui,1.3.0.v20111022-0840-H33-M4,"org.jboss.tools.birt.oda.ui",1329617464881
stopped,bundle,org.jboss.tools.hibernate.jpt.core,3.4.0.v20111022-0922-H35-M4,"org.jboss.tools.hibernate.jpt.core",1329617464882
stopped,bundle,org.jboss.tools.hibernate.ui,3.4.0.v20111022-0922-H35-M4,"org.jboss.tools.hibernate.ui",1329617464882
stopped,bundle,org.jboss.tools.maven.hibernate,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.hibernate",1329617464882
stopped,bundle,org.hibernate.eclipse.console,3.4.0.v20111022-0922-H35-M4,"org.hibernate.eclipse.console",1329617464882
stopped,bundle,org.jboss.tools.maven.jbosspackaging,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.jbosspackaging",1329617464882
stopped,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.ui.mbeans",1329617464882
stopped,bundle,org.jboss.ide.eclipse.as.classpath.ui,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.classpath.ui",1329617464882
stopped,bundle,org.jboss.tools.maven.portlet,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.portlet",1329617464882
stopped,bundle,org.jboss.tools.portlet.ui,1.2.0.v20111021-1539-H29-M4,"org.jboss.tools.portlet.ui",1329617464882
stopped,bundle,org.jboss.tools.portlet.core,1.2.0.v20111021-1539-H29-M4,"org.jboss.tools.portlet.core",1329617464882
stopped,bundle,org.jboss.ide.eclipse.as.classpath.core,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.classpath.core",1329617464882
stopped,bundle,org.jboss.ide.eclipse.as.rse.ui,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.rse.ui",1329617464882
stopped,bundle,org.jboss.ide.eclipse.as.rse.core,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.rse.core",1329617464882
stopped,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.archives.webtools",1329617464885
stopped,bundle,org.jboss.ide.eclipse.as.wtp.ui,2.3.0.v20111104-1515-H45-M4,"org.jboss.ide.eclipse.as.wtp.ui",1329617464885
stopped,bundle,org.jboss.tools.maven.cdi,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.cdi",1329617464885
stopped,bundle,org.jboss.tools.maven.jaxrs,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.jaxrs",1329617464885
stopped,bundle,org.jboss.tools.maven.jsf,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.jsf",1329617464885
stopped,bundle,org.jboss.tools.maven.ui,1.3.0.v20111103-2122-H33-M4,"org.jboss.tools.maven.ui",1329617464885
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1329617464885
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1329617464885
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1329617464885
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1329617464885
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1329617464885
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.3.v201104032306,"org.eclipse.jst.pagedesigner",1329617464885
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1329617464885
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1329617464885
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1329617464885
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1329617464886
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20110508,"org.eclipse.pde.runtime",1329617464886
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1329617464886
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,3.7.1.v20110905,"org.eclipse.birt.chart.reportitem.ui",1329617464886
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,3.7.1.v20110905,"org.eclipse.birt.report.item.crosstab.ui",1329617464886
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.ide",1329617464886
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.2.v201108260345,"org.eclipse.datatools.connectivity.oda.template.ui",1329617464886
stopped,bundle,org.jboss.tools.cdi.seam.config.ui,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.config.ui",1329617464886
stopped,bundle,org.jboss.tools.cdi.seam.text.ext,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.text.ext",1329617464886
stopped,bundle,org.jboss.tools.cdi.seam.config.core,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.config.core",1329617464886
stopped,bundle,org.jboss.tools.cdi.seam.core,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.core",1329617464886
stopped,bundle,org.jboss.tools.cdi.seam.faces.core,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.faces.core",1329617464886
stopped,bundle,org.jboss.tools.cdi.seam.solder.core,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.seam.solder.core",1329617464886
stopped,bundle,org.jboss.tools.cdi.text.ext,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.text.ext",1329617464886
stopped,bundle,org.jboss.tools.cdi.xml.ui,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.xml.ui",1329617464886
stopped,bundle,org.jboss.tools.cdi.ui,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.ui",1329617464886
stopped,bundle,org.jboss.tools.cdi.core,1.2.0.v20111027-1819-H29-M4,"org.jboss.tools.cdi.core",1329617464886
stopped,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.text.ext.richfaces",1329617464886
stopped,bundle,org.jboss.tools.jsf.text.ext.facelets,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.text.ext.facelets",1329617464886
stopped,bundle,org.jboss.tools.jsf.text.ext,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.text.ext",1329617464886
stopped,bundle,org.jboss.tools.jsf.ui,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.ui",1329617464887
stopped,bundle,org.jboss.tools.jsf.verification,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.verification",1329617464887
stopped,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.ajax4jsf",1329617464887
stopped,bundle,org.jboss.tools.jsf.vpe.jbpm,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.jbpm",1329617464887
stopped,bundle,org.jboss.tools.jsf.vpe.jstl,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.jstl",1329617464887
stopped,bundle,org.jboss.tools.jsf.vpe.richfaces,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.richfaces",1329617464887
stopped,bundle,org.jboss.tools.jsf.vpe.seam,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.seam",1329617464887
stopped,bundle,org.jboss.tools.jsf.vpe.jsf,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.jsf",1329617464887
stopped,bundle,org.jboss.tools.jsf,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf",1329617464887
stopped,bundle,org.jboss.tools.jsf.vpe.facelets,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.facelets",1329617464887
stopped,bundle,org.jboss.tools.jsf.vpe.myfaces,3.3.0.v20111027-1829-H34-M4,"org.jboss.tools.jsf.vpe.myfaces",1329617464887
stopped,bundle,org.jboss.tools.struts.vpe.struts,3.3.0.v20111020-2129-H29-M4,"org.jboss.tools.struts.vpe.struts",1329617464887
stopped,bundle,org.jboss.tools.vpe.docbook,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.docbook",1329617464887
stopped,bundle,org.jboss.tools.vpe.html,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.html",1329617464887
stopped,bundle,org.jboss.tools.vpe.jsp,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.jsp",1329617464887
stopped,bundle,org.jboss.tools.vpe.spring,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.spring",1329617464887
stopped,bundle,org.jboss.tools.vpe,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe",1329617464887
stopped,bundle,org.jboss.tools.jst.css,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.css",1329617464887
stopped,bundle,org.jboss.tools.jst.web.tiles.ui,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.web.tiles.ui",1329617464887
stopped,bundle,org.jboss.tools.seam.ui.pages,3.3.0.v20111020-1412-H45-M4,"org.jboss.tools.seam.ui.pages",1329617464887
stopped,bundle,org.jboss.tools.seam.xml.ui,3.3.0.v20111020-1412-H45-M4,"org.jboss.tools.seam.xml.ui",1329617464887
stopped,bundle,org.jboss.tools.struts.validator.ui,3.3.0.v20111020-2129-H29-M4,"org.jboss.tools.struts.validator.ui",1329617464887
stopped,bundle,org.jboss.tools.struts.ui,3.3.0.v20111020-2129-H29-M4,"org.jboss.tools.struts.ui",1329617464887
stopped,bundle,org.jboss.tools.jst.web.ui,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.web.ui",1329617464888
stopped,bundle,org.jboss.tools.vpe.ui.palette,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.ui.palette",1329617464888
stopped,bundle,org.jboss.tools.jst.jsp,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.jsp",1329617464893
stopped,bundle,org.jboss.tools.struts.text.ext,3.3.0.v20111020-2129-H29-M4,"org.jboss.tools.struts.text.ext",1329617464893
stopped,bundle,org.jboss.tools.jst.text.ext,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.text.ext",1329617464893
stopped,bundle,org.jboss.tools.jst.web.kb,3.3.0.v20111021-1521-H30-M4,"org.jboss.tools.jst.web.kb",1329617464893
stopped,bundle,org.jboss.tools.common.el.ui,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.el.ui",1329617464893
stopped,bundle,org.jboss.tools.vpe.resref,3.3.0.v20111021-0444-H25-M4,"org.jboss.tools.vpe.resref",1329617464893
stopped,bundle,org.jboss.tools.common.resref.ui,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.resref.ui",1329617464893
stopped,bundle,org.jboss.tools.common.verification.ui,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.verification.ui",1329617464893
stopped,bundle,org.jboss.tools.hibernate.xml.ui,3.4.0.v20111022-0922-H35-M4,"org.jboss.tools.hibernate.xml.ui",1329617464893
stopped,bundle,org.jboss.tools.common.model.ui,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.model.ui",1329617464893
stopped,bundle,org.jboss.tools.common.text.ext,3.3.0.v20111027-1555-H29-M4,"org.jboss.tools.common.text.ext",1329617464893
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1329617464894
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.script,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editor.script",1329617464894
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.xml.wtp,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editor.xml.wtp",1329617464894
stopped,bundle,org.eclipse.birt.report.designer.ui.lib.explorer,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.lib.explorer",1329617464894
stopped,bundle,org.eclipse.birt.report.designer.ui.lib,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.lib",1329617464894
stopped,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.schematic",1329617464894
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1329617464894
stopped,bundle,org.hibernate.eclipse.help,3.4.0.v20111022-0922-H35-M4,"org.hibernate.eclipse.help",1329617464894
stopped,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1329617464894
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1329617464896
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1329617464896
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1329617464896
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1329617464896
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1329617464896
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1329617464896
